,Unnamed: 0,Address,City,State,Lat,Lon,Full Address
2469,2469,13461 N. Frwy,Ft. Worth,TX,32.861484,-97.316316,13461 N. Frwy Ft. Worth TX
2470,2470,3100 E. Berry Street,Ft. Worth,TX,32.71283472,-97.28100137,3100 E. Berry Street Ft. Worth TX
2471,2471,6150 Fm 1463,Fulshear,TX,29.70125773,-95.84686202,6150 Fm 1463 Fulshear TX
2472,2472,2904 61st St,Galveston,TX,29.26785295,-94.8265989,2904 61st St Galveston TX
2473,2473,3027 Broadway St,Galveston,TX,29.29746892,-94.80077784,3027 Broadway St Galveston TX
2474,2474,1200 Sw Green Oaks Blvd,Arlington,TX,32.65913383,-97.13321306,1200 Sw Green Oaks Blvd Arlington TX
2475,2475,1204 N Collins St,Arlington,TX,32.75313953,-97.09763256,1204 N Collins St Arlington TX
2476,2476,2125 E Pioneer Pkwy,Arlington,TX,32.71249365,-97.07226759,2125 E Pioneer Pkwy Arlington TX
2477,2477,2450 Se Green Oaks Blvd,Arlington,TX,32.66042181,-97.06440086,2450 Se Green Oaks Blvd Arlington TX
2478,2478,3811 S Cooper St,Arlington,TX,32.679788,-97.129497,3811 S Cooper St Arlington TX
2479,2479,1436 Beltline Rd,Garland,TX,32.94472645,-96.64899338,1436 Beltline Rd Garland TX
2480,2480,3040 Broadway Blvd,Garland,TX,32.8799433,-96.6220837,3040 Broadway Blvd Garland TX
2481,2481,5724 Broadway Blvd,Garland,TX,32.84564318,-96.59508677,5724 Broadway Blvd Garland TX
2482,2482,1030 West University Avenue,Georgetown,TX,30.63344362,-97.6968182,1030 West University Avenue Georgetown TX
2483,2483,3748 S Carrier Pkwy,Grand Prairie,TX,32.68147624,-97.00745993,3748 S Carrier Pkwy Grand Prairie TX
2484,2484,905 N Belt Line Rd,Grand Prairie,TX,32.75692055,-96.99545604,905 N Belt Line Rd Grand Prairie TX
2485,2485,601 E. Northwest Hwy,Grapevine,TX,32.9414849,-97.071959,601 E. Northwest Hwy Grapevine TX
2486,2486,6615 I-30 Frontage Road,Greenville,TX,33.10109492,-96.10331397,6615 I-30 Frontage Road Greenville TX
2487,2487,4850 Twin City Hwy,Groves,TX,29.93972599,-93.93831084,4850 Twin City Hwy Groves TX
2488,2488,120 East Central Texas Expressway,Harker Heights,TX,31.06970081,-97.66701097,120 East Central Texas Expressway Harker Heights TX
2489,2489,722 Dixieland Rd,Harlingen,TX,26.18526846,-97.7210521,722 Dixieland Rd Harlingen TX
2490,2490,13200 Highway 287,Haslet,TX,32.96838119,-97.41676494,13200 Highway 287 Haslet TX
2491,2491,13910-c Horizon Boulevard,Horizon City,TX,31.682235,-106.20082,13910-c Horizon Boulevard Horizon City TX
2492,2492,19151 W Lake Houston Parkway,Atascocita,TX,29.99708354,-95.16246934,19151 W Lake Houston Parkway Atascocita TX
2493,2493,1001fm 1960 Rd W,Houston,TX,30.0160016,-95.4451496,1001fm 1960 Rd W Houston TX
2494,2494,10112 Bissonnet St,Houston,TX,29.67518215,-95.55698535,10112 Bissonnet St Houston TX
2495,2495,10765 Kingspoint Rd,Houston,TX,29.62007396,-95.22980437,10765 Kingspoint Rd Houston TX
2496,2496,10850 Harwin Dr.,Houston,TX,29.71731175,-95.55848288,10850 Harwin Dr. Houston TX
2497,2497,1101 N Shepherd Dr,Houston,TX,29.79076739,-95.41016217,1101 N Shepherd Dr Houston TX
2498,2498,1110 Edgebrook Dr,Houston,TX,29.64228272,-95.24064498,1110 Edgebrook Dr Houston TX
2499,2499,11240 Veterans Memorial Dr,Houston,TX,29.94521958,-95.46548246,11240 Veterans Memorial Dr Houston TX
2500,2500,11318 Westheimer Rd,Houston,TX,29.73707592,-95.57797103,11318 Westheimer Rd Houston TX
2501,2501,11820 Jones Rd,Houston,TX,29.94625032,-95.58452676,11820 Jones Rd Houston TX
2502,2502,11855 Wilcrest Dr,Houston,TX,29.65013477,-95.56624149,11855 Wilcrest Dr Houston TX
2503,2503,12436 Bissonnet St,Houston,TX,29.67679983,-95.59712859,12436 Bissonnet St Houston TX
2504,2504,12550 Bellaire Blvd,Houston,TX,29.70398804,-95.60410432,12550 Bellaire Blvd Houston TX
2505,2505,12703 Bammel N Houston Rd,Houston,TX,29.961676,-95.498993,12703 Bammel N Houston Rd Houston TX
2506,2506,1420 Barker Cypress Rd,Houston,TX,29.78823893,-95.68782892,1420 Barker Cypress Rd Houston TX
2507,2507,14266 Gulf Fwy,Houston,TX,29.59285716,-95.19268375,14266 Gulf Fwy Houston TX
2508,2508,14417 Westheimer Road,Houston,TX,29.73511341,-95.64099745,14417 Westheimer Road Houston TX
2509,2509,14467 Memorial Dr,Houston,TX,29.76988837,-95.60149316,14467 Memorial Dr Houston TX
2510,2510,15107 Fm 529 Rd,Houston,TX,29.87875551,-95.63497005,15107 Fm 529 Rd Houston TX
2511,2511,15125 Wallisville Rd,Houston,TX,29.80723114,-95.17131322,15125 Wallisville Rd Houston TX
2512,2512,15130 Aldine Westfield Rd,Houston,TX,29.9375594,-95.35572784,15130 Aldine Westfield Rd Houston TX
2513,2513,1615 Gessner Rd,Houston,TX,29.80052188,-95.54523023,1615 Gessner Rd Houston TX
2514,2514,16425 Imperial Valley Dr,Houston,TX,29.93802813,-95.3980081,16425 Imperial Valley Dr Houston TX
2515,2515,1766 W Mount Houston Rd,Houston,TX,29.89826663,-95.42910674,1766 W Mount Houston Rd Houston TX
2516,2516,18550 Northwest Fwy,Houston,TX,29.9001043,-95.59688407,18550 Northwest Fwy Houston TX
2517,2517,202 Airtex Dr,Houston,TX,29.98203542,-95.42608274,202 Airtex Dr Houston TX
2518,2518,22534 State Highway 249,Houston,TX,30.01031285,-95.58793539,22534 State Highway 249 Houston TX
2519,2519,2404 Greenhouse Road,Houston,TX,29.79696951,-95.70377661,2404 Greenhouse Road Houston TX
2520,2520,2406 Bay Area Blvd,Houston,TX,29.57277344,-95.10863962,2406 Bay Area Blvd Houston TX
2521,2521,2420 Scott St.,Houston,TX,29.73369692,-95.34857338,2420 Scott St. Houston TX
2522,2522,25764 Loop 494,Houston,TX,30.07105317,-95.24122225,25764 Loop 494 Houston TX
2523,2523,3019 Ella Blvd,Houston,TX,29.81481145,-95.42981243,3019 Ella Blvd Houston TX
2524,2524,3136 Cypress Creek Pkwy,Houston,TX,30.00005004,-95.47752421,3136 Cypress Creek Pkwy Houston TX
2525,2525,3503 S Sam Houston Pkwy E,Houston,TX,29.59906567,-95.36668805,3503 S Sam Houston Pkwy E Houston TX
2526,2526,3705 Little York Rd,Houston,TX,29.87124357,-95.33255282,3705 Little York Rd Houston TX
2527,2527,4002 Lockwood Drive,Houston,TX,29.79749962,-95.31644743,4002 Lockwood Drive Houston TX
2528,2528,4502 W Fuqua St,Houston,TX,29.61359761,-95.44635685,4502 W Fuqua St Houston TX
2529,2529,4702 Scott Street,Houston,TX,29.7166661,-95.3543511,4702 Scott Street Houston TX
2530,2530,4862 Willowbend Blvd,Houston,TX,29.66468962,-95.46317868,4862 Willowbend Blvd Houston TX
2531,2531,4919 Airline Dr,Houston,TX,29.83808942,-95.38466923,4919 Airline Dr Houston TX
2532,2532,4946 Highway 6 N,Houston,TX,29.848008,-95.645377,4946 Highway 6 N Houston TX
2533,2533,5026 Antoine Dr,Houston,TX,29.83823559,-95.47285577,5026 Antoine Dr Houston TX
2534,2534,505 W Little York Rd,Houston,TX,29.86940336,-95.4082905,505 W Little York Rd Houston TX
2535,2535,5625 Richmond Ave,Houston,TX,29.73117747,-95.47779175,5625 Richmond Ave Houston TX
2536,2536,5721 Bellaire Blvd,Houston,TX,29.705091,-95.4811938,5721 Bellaire Blvd Houston TX
2537,2537,6245 Barker Cypress,Houston,TX,29.78826114,-95.68784129,6245 Barker Cypress Houston TX
2538,2538,6819 Lyons Ave,Houston,TX,29.77674209,-95.3014855,6819 Lyons Ave Houston TX
2539,2539,6890 Harrisburg Blvd,Houston,TX,29.73615013,-95.30479677,6890 Harrisburg Blvd Houston TX
2540,2540,7015 Gulf Fwy,Houston,TX,29.701213,-95.292977,7015 Gulf Fwy Houston TX
2541,2541,7105 Fm 1960,Houston,TX,29.9673101,-95.534579,7105 Fm 1960 Houston TX
2542,2542,7159 Scott St,Houston,TX,29.68651214,-95.36423759,7159 Scott St Houston TX
2543,2543,7175 Bellaire Blvd,Houston,TX,29.70438021,-95.51094325,7175 Bellaire Blvd Houston TX
2544,2544,7416a S Sam Houston Pkwy W,Houston,TX,29.61553882,-95.49570223,7416a S Sam Houston Pkwy W Houston TX
2545,2545,7635 S Sam Houston Pkwy E,Houston,TX,29.60103169,-95.28790896,7635 S Sam Houston Pkwy E Houston TX
2546,2546,8002 Highway 6 S,Houston,TX,29.69218734,-95.64429271,8002 Highway 6 S Houston TX
2547,2547,8120 N Sam Houston Parkway W,Houston,TX,29.93011057,-95.54575204,8120 N Sam Houston Parkway W Houston TX
2548,2548,8331 Broadway,Houston,TX,29.67118412,-95.27664409,8331 Broadway Houston TX
2549,2549,8519 W Bellfort St,Houston,TX,29.65530883,-95.52543573,8519 W Bellfort St Houston TX
2550,2550,8945 Tx-6,Houston,TX,29.9082655,-95.6306716,8945 Tx-6 Houston TX
2551,2551,9007 E Sam Houston Pkwy N,Houston,TX,29.85485243,-95.18799764,9007 E Sam Houston Pkwy N Houston TX
2552,2552,9120 Main St,Houston,TX,29.68626306,-95.4213762,9120 Main St Houston TX
2553,2553,9222 Cullen Blvd,Houston,TX,29.65742903,-95.35580234,9222 Cullen Blvd Houston TX
2554,2554,9287 Richmond Ave,Houston,TX,29.72862703,-95.52798851,9287 Richmond Ave Houston TX
2555,2555,9503 Jensen Road,Houston,TX,29.84892144,-95.34322888,9503 Jensen Road Houston TX
2556,2556,9510 Beechnut St,Houston,TX,29.69067193,-95.55102287,9510 Beechnut St Houston TX
2557,2557,9707 Antoine Dr,Houston,TX,29.91254912,-95.48004719,9707 Antoine Dr Houston TX
2558,2558,9830 Homestead Rd,Houston,TX,29.85428844,-95.30019074,9830 Homestead Rd Houston TX
2559,2559,11111 Fm 1960 E,Huffman,TX,30.0196562,-95.1089644,11111 Fm 1960 E Huffman TX
2560,2560,103 Fm 1960 Bypass East,Humble,TX,30.005465,-95.266053,103 Fm 1960 Bypass East Humble TX
2561,2561,11527 N Sam Houston Pkwy E,Humble,TX,29.93516225,-95.21566653,11527 N Sam Houston Pkwy E Humble TX
2562,2562,14605 Eastex Freeway,Humble,TX,29.9309756,-95.301049,14605 Eastex Freeway Humble TX
2563,2563,20121 Us-59 #02130,Humble,TX,30.006895,-95.273056,20121 Us-59 #02130 Humble TX
2564,2564,3103 Fm 1960 Rd W,Humble,TX,30.02065855,-95.37971463,3103 Fm 1960 Rd W Humble TX
2565,2565,8415 Fm 1960 Bypass Road West,Humble,TX,30.00530516,-95.29849975,8415 Fm 1960 Bypass Road West Humble TX
2566,2566,9111 Will Clayton Pkwy.,Humble,TX,29.97958999,-95.24753753,9111 Will Clayton Pkwy. Humble TX
2567,2567,2032 11th St,Huntsville,TX,30.71969973,-95.56346467,2032 11th St Huntsville TX
2568,2568,1031 S. I-45 Service Road,Hutchins,TX,32.63317745,-96.70096849,1031 S. I-45 Service Road Hutchins TX
2569,2569,1000 Market Place Blvd,Irving,TX,32.91751484,-96.96118511,1000 Market Place Blvd Irving TX
2570,2570,1711 N Belt Line Rd,Irving,TX,32.83194547,-96.9942624,1711 N Belt Line Rd Irving TX
2571,2571,1900 E State Hwy 356,Irving,TX,32.80938252,-96.92070501,1900 E State Hwy 356 Irving TX
2572,2572,10903 Market Street Rd,Jacinto City,TX,29.76795483,-95.23735978,10903 Market Street Rd Jacinto City TX
2573,2573,995 Federal Road,Jacinto City,TX,29.77244836,-95.21446452,995 Federal Road Jacinto City TX
2574,2574,13745 Ih 35 #c,Jarrell,TX,30.83846858,-97.59903599,13745 Ih 35 #c Jarrell TX
2575,2575,1398 E Tyler St.,Athens,TX,32.21011167,-95.8297595,1398 E Tyler St. Athens TX
2576,2576,898 N Wheeler,Jasper,TX,30.9286433,-93.99647322,898 N Wheeler Jasper TX
2577,2577,20040 Morton Rd,Katy,TX,29.81523423,-95.71973216,20040 Morton Rd Katy TX
2578,2578,2020 South Mason Road,Katy,TX,29.7499448,-95.7519107,2020 South Mason Road Katy TX
2579,2579,21831 Clay Rd.,Katy,TX,29.83119002,-95.75577967,21831 Clay Rd. Katy TX
2580,2580,22101 Katy Fwy,Katy,TX,29.78396286,-95.75429036,22101 Katy Fwy Katy TX
2581,2581,25554 Kingsland Blvd,Katy,TX,29.77393432,-95.81736982,25554 Kingsland Blvd Katy TX
2582,2582,1125 S. Main Street,Keller,TX,32.91596159,-97.25455434,1125 S. Main Street Keller TX
2583,2583,1125 West Kennedale Parkway,Kennedale,TX,32.66382826,-97.24030154,1125 West Kennedale Parkway Kennedale TX
2584,2584,936 Junction Hwy,Kerrville,TX,30.05852453,-99.16201313,936 Junction Hwy Kerrville TX
2585,2585,745 Us Highway 259 N,Kilgore,TX,32.38761895,-94.86809255,745 Us Highway 259 N Kilgore TX
2586,2586,1001 W Central Texas Expy,Killeen,TX,31.10944127,-97.74634216,1001 W Central Texas Expy Killeen TX
2587,2587,"50000 Clear Creek Rd, Fort Hood",Killeen,TX,31.130424,-97.800964,"50000 Clear Creek Rd, Fort Hood Killeen TX"
2588,2588,622 S 14th St,Kingsville,TX,27.51109913,-97.85574077,622 S 14th St Kingsville TX
2589,2589,20259 Ih 35,Kyle,TX,30.01197252,-97.86012605,20259 Ih 35 Kyle TX
2590,2590,1509 W Fairmont Pkwy,La Porte,TX,29.65145319,-95.03468019,1509 W Fairmont Pkwy La Porte TX
2591,2591,8506 Spencer Highway,La Porte,TX,29.6635728,-95.1070116,8506 Spencer Highway La Porte TX
2592,2592,111 W William Cannon Dr,Austin,TX,30.19281642,-97.77938179,111 W William Cannon Dr Austin TX
2593,2593,"1609 E Parmer Lane,",Austin,TX,30.38740686,-97.65035378,"1609 E Parmer Lane, Austin TX"
2594,2594,1823 Airport Blvd,Austin,TX,30.28212506,-97.70312741,1823 Airport Blvd Austin TX
2595,2595,2101 W Ben White Blvd,Austin,TX,30.23014623,-97.79052108,2101 W Ben White Blvd Austin TX
2596,2596,2320 E Riverside Dr,Austin,TX,30.23764236,-97.72522926,2320 E Riverside Dr Austin TX
2597,2597,2919 Montopolis Drive,Austin,TX,30.21389666,-97.71068351,2919 Montopolis Drive Austin TX
2598,2598,5630 Cameron Rd,Austin,TX,30.31452537,-97.70358366,5630 Cameron Rd Austin TX
2599,2599,9718 Manchaca Rd,Austin,TX,30.17506129,-97.82368401,9718 Manchaca Rd Austin TX
2600,2600,9815 N Lamar Blvd,Austin,TX,30.36790871,-97.6937317,9815 N Lamar Blvd Austin TX
2601,2601,(military Post Access Required) 2250 Kelly Dr,Lackland Afb,TX,29.38726206,-98.61521103,(military Post Access Required) 2250 Kelly Dr Lackland Afb TX
2602,2602,(military Post Access Required) Bmt Food Court,Lackland Afb,TX,29.3815051,-98.6256518,(military Post Access Required) Bmt Food Court Lackland Afb TX
2603,2603,112 Highway 332 W,Lake Jackson,TX,29.04828736,-95.45948527,112 Highway 332 W Lake Jackson TX
2604,2604,1602 Guadalupe St,Laredo,TX,27.50689869,-99.48012028,1602 Guadalupe St Laredo TX
2605,2605,1609 E Del Mar Blvd,Laredo,TX,27.57521541,-99.46928195,1609 E Del Mar Blvd Laredo TX
2606,2606,2307 S Zapata Hwy,Laredo,TX,27.4772263,-99.47398745,2307 S Zapata Hwy Laredo TX
2607,2607,2801 E Saunders St,Laredo,TX,27.53024352,-99.46770407,2801 E Saunders St Laredo TX
2608,2608,4905 San Bernardo Ave,Laredo,TX,27.54604322,-99.50402715,4905 San Bernardo Ave Laredo TX
2609,2609,5563 State Highway 359,Laredo,TX,27.49297145,-99.42995266,5563 State Highway 359 Laredo TX
2610,2610,801 Park St,Laredo,TX,27.51674864,-99.50379053,801 Park St Laredo TX
2611,2611,9312 Mines Rd,Laredo,TX,27.58612645,-99.51090036,9312 Mines Rd Laredo TX
2612,2612,1153 W Main St,League City,TX,29.50440684,-95.10758529,1153 W Main St League City TX
2613,2613,2525 E League City Parkway,League City,TX,29.50282988,-95.04338718,2525 E League City Parkway League City TX
2614,2614,10743 Crystal Falls Pkwy,Leander,TX,30.5650627,-97.8234147,10743 Crystal Falls Pkwy Leander TX
2615,2615,1394 W Main St,Lewisville,TX,33.04183348,-97.02861995,1394 W Main St Lewisville TX
2616,2616,290 E Round Grove Rd,Lewisville,TX,33.00381794,-96.98523737,290 E Round Grove Rd Lewisville TX
2617,2617,1710 Highway 90,Liberty,TX,30.05629665,-94.7990859,1710 Highway 90 Liberty TX
2618,2618,2776 E Eldorado Pkwy,Little Elm,TX,33.1778459,-96.8889675,2776 E Eldorado Pkwy Little Elm TX
2619,2619,1603 W Church St,Livingston,TX,30.71273083,-94.95532334,1603 W Church St Livingston TX
2620,2620,2110 Gilmer Road,Longview,TX,32.52855245,-94.78680945,2110 Gilmer Road Longview TX
2621,2621,409 E. Marshall Avenue,Longview,TX,32.50087672,-94.73428302,409 E. Marshall Avenue Longview TX
2622,2622,1027 West State Road,American Fork,UT,40.38802839,-111.8257642,1027 West State Road American Fork UT
2623,2623,5118 W 13400 S,Herriman,UT,40.50832693,-112.0130924,5118 W 13400 S Herriman UT
2624,2624,2371 North 400 East,Tooele,UT,40.57259956,-112.2943055,2371 North 400 East Tooele UT
2625,2625,3712 W 7800 S,West Jordan,UT,40.60997108,-111.9790509,3712 W 7800 S West Jordan UT
2626,2626,5658 West Parkway Boulevard,West Valley City,UT,40.71157823,-112.0265944,5658 West Parkway Boulevard West Valley City UT
2627,2627,(military Post Access Required) 7955 Wardleigh Rd,Hill Afb,UT,41.12257279,-112.0174457,(military Post Access Required) 7955 Wardleigh Rd Hill Afb UT
2628,2628,924 West Antelope Drive,Layton,UT,41.08956562,-111.9822533,924 West Antelope Drive Layton UT
2629,2629,3699 Thanksgiving Way,Lehi,UT,40.43289378,-111.8947707,3699 Thanksgiving Way Lehi UT
2630,2630,7149 S Bingham Junction Blvd,Midvale,UT,40.62138593,-111.9129308,7149 S Bingham Junction Blvd Midvale UT
2631,2631,217 East 12th Street,Ogden,UT,41.24393851,-111.9751684,217 East 12th Street Ogden UT
2632,2632,3920 Wall Avenue South,Ogden,UT,41.19390188,-111.9790634,3920 Wall Avenue South Ogden UT
2633,2633,4036 S Redwood Rd,Salt Lake City,UT,40.68379,-111.93927,4036 S Redwood Rd Salt Lake City UT
2634,2634,1455 South River Road,St. George,UT,37.08422846,-113.5559029,1455 South River Road St. George UT
2635,2635,3895 W. 4700 Drive S,Taylorsville,UT,40.66718769,-111.983885,3895 W. 4700 Drive S Taylorsville UT
2636,2636,25 S Pickett St,Alexandria,VA,38.8116453,-77.1222426,25 S Pickett St Alexandria VA
2637,2637,3402 Mount Vernon Ave,Alexandria,VA,38.83576815,-77.06121291,3402 Mount Vernon Ave Alexandria VA
2638,2638,7832 Richmond Hwy,Alexandria,VA,38.74529328,-77.08442131,7832 Richmond Hwy Alexandria VA
2639,2639,7043 Little River Tpke,Annandale,VA,38.82905074,-77.18988913,7043 Little River Tpke Annandale VA
2640,2640,12149 Jefferson Davis Highway,Chester,VA,37.3597,-77.41425,12149 Jefferson Davis Highway Chester VA
2641,2641,5794 Union Mill Road,Clifton,VA,38.83283556,-77.4126871,5794 Union Mill Road Clifton VA
2642,2642,563 James Madison Hwy,Culpeper,VA,38.48024929,-77.98163196,563 James Madison Hwy Culpeper VA
2643,2643,2954 Dale Blvd,Dale City,VA,38.62759048,-77.3012169,2954 Dale Blvd Dale City VA
2644,2644,21100 Dulles Town Cir,Dulles,VA,39.032508,-77.423681,21100 Dulles Town Cir Dulles VA
2645,2645,11938l Fair Oaks Mall,Fairfax,VA,38.86273514,-77.35882006,11938l Fair Oaks Mall Fairfax VA
2646,2646,13051 Lee Jackson Memorial Hwy,Fairfax,VA,38.88047287,-77.39763593,13051 Lee Jackson Memorial Hwy Fairfax VA
2647,2647,2835 Gallows Rd,Fairfax,VA,38.87369237,-77.22522592,2835 Gallows Rd Fairfax VA
2648,2648,9581 Braddock Road,Fairfax,VA,38.81831104,-77.27592052,9581 Braddock Road Fairfax VA
2649,2649,9661 Fairfax Blvd,Fairfax,VA,38.86303736,-77.27808367,9661 Fairfax Blvd Fairfax VA
2650,2650,6134 Arlington Blvd,Falls Church,VA,38.86882285,-77.14570159,6134 Arlington Blvd Falls Church VA
2651,2651,(military Post Access Required) Exchange Food Court,Fort Eustis,VA,37.158621,-76.58084036,(military Post Access Required) Exchange Food Court Fort Eustis VA
2652,2652,(military Post Access Required) 1431 Mahone Ave,Fort Lee,VA,37.25119827,-77.32909343,(military Post Access Required) 1431 Mahone Ave Fort Lee VA
2653,2653,10717 Courthouse Rd,Fredericksburg,VA,38.24731703,-77.51250143,10717 Courthouse Rd Fredericksburg VA
2654,2654,1903 Plank Rd,Fredericksburg,VA,38.29619527,-77.49118576,1903 Plank Rd Fredericksburg VA
2655,2655,5611 Plank Road,Fredericksburg,VA,38.29158077,-77.56351033,5611 Plank Road Fredericksburg VA
2656,2656,735 Warrenton Rd,Fredericksburg,VA,38.35116447,-77.50639504,735 Warrenton Rd Fredericksburg VA
2657,2657,1100 S Hayes St - Space M108,Arlington,VA,38.86327874,-77.06058441,1100 S Hayes St - Space M108 Arlington VA
2658,2658,4241 North Pershing Drive,Arlington,VA,38.87340205,-77.10646653,4241 North Pershing Drive Arlington VA
2659,2659,4675 King St,Arlington,VA,38.842452,-77.1079815,4675 King St Arlington VA
2660,2660,5007 Columbia Pike,Arlington,VA,38.856169,-77.1131602,5007 Columbia Pike Arlington VA
2661,2661,1720 N. Shenandoah Avenue,Front Royal,VA,38.93813709,-78.1997642,1720 N. Shenandoah Avenue Front Royal VA
2662,2662,(military Post Access Required) 8651 John J Kingman Rd,Ft Belvoir,VA,38.7245556,-77.15026993,(military Post Access Required) 8651 John J Kingman Rd Ft Belvoir VA
2663,2663,10213 Washington Highway,Glen Allen,VA,37.68319,-77.462693,10213 Washington Highway Glen Allen VA
2664,2664,(military Post Access Required) 61 Spaatz Dr.,Hampton,VA,37.07470838,-76.36111765,(military Post Access Required) 61 Spaatz Dr. Hampton VA
2665,2665,5201 Mercury Blvd,Hampton,VA,37.02123234,-76.43947692,5201 Mercury Blvd Hampton VA
2666,2666,67 W Mercury Blvd,Hampton,VA,37.04316331,-76.35237239,67 W Mercury Blvd Hampton VA
2667,2667,1915 East Market Street,Harrisonburg,VA,38.42983791,-78.84263252,1915 East Market Street Harrisonburg VA
2668,2668,12218 Leesburg Pike,Herndon,VA,39.01468749,-77.37067517,12218 Leesburg Pike Herndon VA
2669,2669,3075 Centreville Rd,Herndon,VA,38.92197972,-77.41689413,3075 Centreville Rd Herndon VA
2670,2670,358 Elden St,Herndon,VA,38.9683819,-77.37442351,358 Elden St Herndon VA
2671,2671,515 E Market St,Leesburg,VA,39.10884028,-77.55314393,515 E Market St Leesburg VA
2672,2672,8971 Ox Rd Suite 250,Lorton,VA,38.715545,-77.262466,8971 Ox Rd Suite 250 Lorton VA
2673,2673,2802 Candlers Mountain Road,Lynchburg,VA,37.3706641,-79.1831995,2802 Candlers Mountain Road Lynchburg VA
2674,2674,8362 Centreville Rd,Manassas,VA,38.7750021,-77.4526519,8362 Centreville Rd Manassas VA
2675,2675,8416 Sudley Rd,Manassas,VA,38.772497,-77.49955295,8416 Sudley Rd Manassas VA
2676,2676,44061 Ashburn Shopping Plz,Ashburn,VA,39.04341823,-77.4755416,44061 Ashburn Shopping Plz Ashburn VA
2677,2677,9177 Atlee Rd,Mechanicsville,VA,37.65023631,-77.39947254,9177 Atlee Rd Mechanicsville VA
2678,2678,11706 Jefferson Ave,Newport News,VA,37.07820207,-76.47682905,11706 Jefferson Ave Newport News VA
2679,2679,13795 Warwick Blvd,Newport News,VA,37.12373974,-76.53090421,13795 Warwick Blvd Newport News VA
